dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.967832,0.968544,1.0,1.0,1.0,0.95
oxford,keble_1,keble,keble_000245,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_2,keble,keble_000214,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_3,keble,keble_000227,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.957781,0.958579,1.0,1.0,1.0,0.95
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.952562,0.953524,1.0,1.0,1.0,0.95
oxford,keble_4,keble,keble_000028,7,4,5063,0.945455,0.948052,1.0,1.0,0.6,0.35
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.927054,0.928847,1.0,1.0,1.0,0.85
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.887995,0.889503,1.0,1.0,0.8,0.9
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.882756,0.882922,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.872454,0.872625,1.0,1.0,1.0,1.0
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.869748,0.870238,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.866862,0.86739,1.0,1.0,1.0,1.0
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.861493,0.862074,1.0,1.0,1.0,1.0
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.860768,0.861304,1.0,1.0,1.0,1.0
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.85782,0.858412,1.0,1.0,1.0,1.0
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.853332,0.853861,1.0,1.0,1.0,1.0
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.840814,0.841463,1.0,1.0,0.5,0.25
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.835257,0.83543,1.0,1.0,0.5,0.25
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.825849,0.832889,1.0,0.8,0.8,0.85
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.823565,0.824505,1.0,1.0,1.0,0.95
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.807666,0.810875,1.0,0.8,0.5,0.25
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.772338,0.776859,1.0,1.0,0.7,0.5
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.770259,0.774778,1.0,1.0,0.7,0.5
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.768122,0.768623,1.0,1.0,1.0,1.0
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.765854,0.76898,1.0,1.0,0.9,0.75
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.76477,0.766202,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.764577,0.765089,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.761328,0.761845,1.0,1.0,1.0,1.0
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.749766,0.754785,1.0,0.8,0.5,0.25
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.72861,0.733073,1.0,0.8,0.4,0.25
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.724102,0.725685,1.0,1.0,1.0,1.0
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.722402,0.724002,1.0,1.0,1.0,1.0
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.714929,0.716281,1.0,1.0,1.0,0.9
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.708394,0.712953,1.0,1.0,0.7,0.7
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.70225,0.703507,1.0,1.0,1.0,0.9
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.699429,0.70066,1.0,1.0,1.0,0.9
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.691472,0.69332,1.0,1.0,0.9,0.9
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.644221,0.648243,1.0,1.0,0.7,0.75
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.578432,0.585462,1.0,1.0,0.5,0.35
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.526041,0.531678,1.0,0.8,0.4,0.25
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.503997,0.51506,1.0,0.8,0.4,0.35
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.474222,0.483462,1.0,0.6,0.3,0.6
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.461262,0.472953,1.0,0.6,0.3,0.4
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.447153,0.455391,1.0,0.6,0.4,0.25
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.422906,0.430583,1.0,0.6,0.3,0.25
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.386581,0.391605,1.0,0.6,0.3,0.2
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.135748,0.137949,1.0,0.8,0.5,0.3
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.112618,0.112824,1.0,0.2,0.1,0.05
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.081887,0.086306,1.0,0.6,0.3,0.2
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.060476,0.062526,1.0,0.2,0.1,0.05
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.05336,0.054499,1.0,0.4,0.2,0.15
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.036827,0.037601,1.0,0.2,0.1,0.05
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.023231,0.023513,1.0,0.2,0.1,0.05
