dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.97348,0.974012,1.0,1.0,1.0,0.95
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.960972,0.961732,1.0,1.0,1.0,0.9
oxford,keble_1,keble,keble_000245,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_2,keble,keble_000214,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_3,keble,keble_000227,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_4,keble,keble_000028,7,4,5063,0.954762,0.957143,1.0,1.0,0.7,0.35
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.946259,0.947286,1.0,1.0,1.0,0.95
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.945029,0.946073,1.0,1.0,1.0,0.95
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.935322,0.935766,1.0,1.0,1.0,0.95
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.881503,0.881919,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.879864,0.880296,1.0,1.0,1.0,1.0
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.876848,0.877289,1.0,1.0,1.0,1.0
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.875771,0.876223,1.0,1.0,1.0,1.0
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.869641,0.870089,1.0,1.0,1.0,1.0
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.854493,0.855092,1.0,1.0,1.0,1.0
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.851156,0.852037,1.0,1.0,1.0,0.9
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.835919,0.83615,1.0,1.0,0.5,0.25
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.83535,0.835531,1.0,1.0,0.5,0.25
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.835142,0.842282,1.0,0.6,0.8,0.85
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.834561,0.834672,1.0,1.0,0.5,0.25
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.822552,0.823561,1.0,1.0,1.0,0.95
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.820564,0.820771,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.814343,0.81455,1.0,1.0,1.0,1.0
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.783941,0.788107,1.0,0.8,0.5,0.25
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.756817,0.759691,1.0,1.0,1.0,0.75
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.75413,0.755684,1.0,1.0,1.0,1.0
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.742005,0.743604,1.0,1.0,1.0,1.0
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.741488,0.74309,1.0,1.0,1.0,1.0
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.729807,0.733977,1.0,1.0,0.7,0.4
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.72962,0.733788,1.0,1.0,0.7,0.45
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.723492,0.727741,1.0,0.8,0.4,0.25
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.709414,0.710658,1.0,1.0,1.0,0.9
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.708762,0.710053,1.0,1.0,1.0,0.9
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.707274,0.707904,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.705303,0.705936,1.0,1.0,1.0,1.0
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.705035,0.706666,1.0,1.0,0.9,0.9
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.704068,0.704703,1.0,1.0,1.0,1.0
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.699732,0.701498,1.0,1.0,0.9,0.9
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.690392,0.692904,1.0,1.0,0.9,0.8
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.616949,0.622201,1.0,1.0,0.7,0.75
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.576476,0.583408,1.0,1.0,0.5,0.4
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.541086,0.55261,1.0,0.8,0.4,0.45
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.506355,0.515035,1.0,0.8,0.4,0.35
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.501524,0.505868,1.0,0.8,0.4,0.25
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.461903,0.470527,1.0,0.6,0.4,0.25
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.409971,0.416777,1.0,0.6,0.3,0.25
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.406738,0.412506,1.0,0.6,0.4,0.2
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.112574,0.112777,1.0,0.2,0.1,0.05
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.10956,0.110902,1.0,0.8,0.4,0.2
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.07925,0.081755,1.0,0.4,0.3,0.2
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.069416,0.070009,1.0,0.6,0.3,0.15
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.056546,0.059062,1.0,0.2,0.2,0.1
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.034209,0.034815,1.0,0.2,0.1,0.05
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.021679,0.02184,1.0,0.2,0.1,0.05
