dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.981301,0.981685,1.0,1.0,1.0,0.95
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.95908,0.959915,1.0,1.0,1.0,0.95
oxford,keble_1,keble,keble_000245,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_2,keble,keble_000214,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_3,keble,keble_000227,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.956203,0.957137,1.0,1.0,1.0,0.95
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.94925,0.950307,1.0,1.0,1.0,0.85
oxford,keble_4,keble,keble_000028,7,4,5063,0.945455,0.948052,1.0,1.0,0.6,0.35
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.92191,0.922021,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.920689,0.920804,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.919662,0.919779,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.914798,0.914918,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.905959,0.90609,1.0,1.0,1.0,1.0
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.90191,0.903382,1.0,1.0,0.8,0.9
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.870034,0.870516,1.0,1.0,1.0,1.0
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.868458,0.868988,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.867218,0.867727,1.0,1.0,1.0,1.0
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.861599,0.862122,1.0,1.0,1.0,1.0
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.857931,0.858513,1.0,1.0,1.0,1.0
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.856062,0.856573,1.0,1.0,1.0,1.0
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.851597,0.852444,1.0,1.0,1.0,0.9
