dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_2,keble,keble_000214,7,4,5063,0.958759,0.961735,1.0,1.0,0.7,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.954762,0.957143,1.0,1.0,0.7,0.35
oxford,keble_3,keble,keble_000227,7,4,5063,0.917971,0.924036,1.0,0.8,0.7,0.35
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.893503,0.894956,1.0,1.0,1.0,0.9
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.882797,0.885965,1.0,1.0,0.5,0.3
oxford,keble_1,keble,keble_000245,7,4,5063,0.858759,0.873639,1.0,0.8,0.7,0.35
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.855718,0.857781,1.0,1.0,1.0,0.85
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.8415,0.844573,1.0,1.0,0.9,0.85
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.83482,0.834954,1.0,1.0,0.5,0.25
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.819899,0.824074,1.0,0.8,0.5,0.25
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.804495,0.806868,1.0,1.0,1.0,0.75
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.797068,0.801951,1.0,1.0,0.8,0.8
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.78935,0.793979,1.0,0.8,0.5,0.25
oxford,keble_4,keble,keble_000028,7,4,5063,0.754788,0.774202,1.0,0.6,0.6,0.35
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.742069,0.743385,1.0,1.0,1.0,0.85
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.741932,0.742572,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.732872,0.733158,1.0,1.0,1.0,1.0
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.720746,0.72175,1.0,1.0,1.0,1.0
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.71917,0.723885,1.0,1.0,0.7,0.4
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.69548,0.695899,1.0,1.0,1.0,1.0
